DATE,year,quarter,REGN,BANK,Bank_Size,ROE,ROA,NIM,CIR,CAR,LTD,NPLR,Z-score,Z-score_RWA,loan_share,deposit_share,dep_to_assets,Leverage,Net_Profit_Margin,Asset_Turnover,Tax_Burder,Н1.0,Н2,Н3,Н4,Н7,sys_importance,SDN-list_2014,SSI-list_2014,SWIFT,SDN-list_2022,SANCTIONS_2014,SANCTIONS_2022,SANCTIONS,Bank_Size_LAG1,ROE_LAG1,ROA_LAG1,NIM_LAG1,CIR_LAG1,CAR_LAG1,LTD_LAG1,NPLR_LAG1,Z-score_LAG1,Z-score_RWA_LAG1,loan_share_LAG1,deposit_share_LAG1,dep_to_assets_LAG1,Leverage_LAG1,Net_Profit_Margin_LAG1,Asset_Turnover_LAG1,Tax_Burder_LAG1,Н1.0_LAG1,Н2_LAG1,Н3_LAG1,Н4_LAG1,Н7_LAG1,SDN-list_2014_LAG1,SSI-list_2014_LAG1,SWIFT_LAG1,SDN-list_2022_LAG1,SANCTIONS_2014_LAG1,SANCTIONS_2022_LAG1,SANCTIONS_LAG1,quarter_2,quarter_3,quarter_4
2024-07-01,2024,2,2789,МС БАНК РУС,17.757360523851094,8.429952394753187,1.1174381736688406,0.1252105804274772,1.2405544490193925,13.25556920540068,0.3464006359959058,4.506481342513931,6.58738782149264,22.56404349446669,19.349544545451227,0.5585885975590391,55.85885975590392,7.543998937386807,6.780942234502672,16.47909884828558,72.63780595679602,48.115,132.474,100.374,76.396,108.14358139534885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.66243371140483,5.873105197809756,0.8280380061813888,0.0596867049187423,1.2276340100801382,14.09881107680801,0.3616230650672804,4.495885416917165,6.841222666157745,21.102288465260447,22.19047937194409,0.6136356199462973,61.36356199462973,7.092796651803929,9.155862194626591,9.04380154025635,91.89095078146096,45.215,119.128,102.229,75.771,108.14358139534885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2025-01-01,2024,4,2789,МС БАНК РУС,17.8943331079707,20.89131382979329,2.7947349738565,0.3375143978993838,1.3210648365728836,13.377497445234408,0.3275213049905829,4.897339986103472,7.412002517928478,24.77509878377939,15.986368038253184,0.4881016225406414,48.81016225406414,7.47523970080248,10.658716661369631,26.2201826227866,77.85345096288012,51.262,160.7,102.076,72.626,108.14358139534885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.757360523851094,8.429952394753187,1.1174381736688406,0.1252105804274772,1.2405544490193925,13.25556920540068,0.3464006359959058,4.506481342513931,6.58738782149264,22.56404349446669,19.349544545451227,0.5585885975590391,55.85885975590392,7.543998937386807,6.780942234502672,16.47909884828558,72.63780595679602,48.115,132.474,100.374,76.396,108.14358139534885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2019-04-01,2019,1,2790,РОСЭКСИМБАНК,18.83599280463305,5.826930430223425,1.0840368125446949,0.0383900480942741,1.0507858816110385,18.60390861922697,1.273142701461469,8.102283366546889,9.023312139693642,10.9372841274354,40.38690758653276,0.3172221585229348,31.722215852293484,5.37521453403888,8.559937798450466,12.664073478909264,89.91635565601345,22.78,124.33,165.857,57.494,193.983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.15422470064004,7.568162696658868,1.000241230553863,0.0089794694078582,0.9674236540765828,13.216434036168929,1.230998071406579,6.576007542845543,6.515738219859461,11.012541737405323,28.631270514771405,0.2325858275476937,23.258582754769368,7.566337464881501,2.412566178637869,41.45963909344852,71.95709692608347,23.028,97.157,109.796,65.369,193.444,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
2019-07-01,2019,2,2790,РОСЭКСИМБАНК,18.96661023172681,6.840567642134799,1.1008455837927635,0.0503963549808878,1.0463797178946277,16.092898153832344,1.3500866015756412,7.355050014520604,7.880178108586577,11.48992629933991,34.660991520202096,0.2567316161774393,25.673161617743933,6.21392113739228,5.183940685657587,21.235690192954443,92.81239743369332,23.969,171.26,125.225,59.834,203.359,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,18.83599280463305,5.826930430223425,1.0840368125446949,0.0383900480942741,1.0507858816110385,18.60390861922697,1.273142701461469,8.102283366546889,9.023312139693642,10.9372841274354,40.38690758653276,0.3172221585229348,31.722215852293484,5.37521453403888,8.559937798450466,12.664073478909264,89.91635565601345,22.78,124.33,165.857,57.494,193.983,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
2019-10-01,2019,3,2790,РОСЭКСИМБАНК,19.06166316103217,11.032504479181378,1.6394944621576226,0.0826248256390506,1.0374626661930852,14.860582791979748,1.2907277970477358,7.78599012068321,7.562259246862554,16.672867762749892,30.539153387682816,0.2366041349503327,23.660413495033275,6.729211189077319,5.134024924465817,31.933901495973128,90.54658282093466,34.739,186.442,159.316,63.48,191.66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,18.96661023172681,6.840567642134799,1.1008455837927635,0.0503963549808878,1.0463797178946277,16.092898153832344,1.3500866015756412,7.355050014520604,7.880178108586577,11.48992629933991,34.660991520202096,0.2567316161774393,25.673161617743933,6.21392113739228,5.183940685657587,21.235690192954443,92.81239743369332,23.969,171.26,125.225,59.834,203.359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,True,False
2020-01-01,2019,4,2790,РОСЭКСИМБАНК,19.2025774666839,12.481319868162153,1.6100506574391018,0.0936251688226805,1.053019240279529,12.899682681365157,1.5564110033784198,4.789326646942972,6.650051597992892,14.7697338515777,31.641179578182022,0.2032957844007796,20.32957844007796,7.752128674022322,4.639592203600123,34.70241751397401,87.33419849794915,30.616,151.887,121.605,62.547,212.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.06166316103217,11.032504479181378,1.6394944621576226,0.0826248256390506,1.0374626661930852,14.860582791979748,1.2907277970477358,7.78599012068321,7.562259246862554,16.672867762749892,30.539153387682816,0.2366041349503327,23.660413495033275,6.729211189077319,5.134024924465817,31.933901495973128,90.54658282093466,34.739,186.442,159.316,63.48,191.66,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,True
2020-04-01,2020,1,2790,РОСЭКСИМБАНК,19.097131156039364,2.7394630483070808,0.3983768842052024,0.0016455806727427,0.978541037387384,14.542152136397288,1.5510752482466166,6.464277492779931,6.847492408603052,12.854119993916438,41.32462483674048,0.2664256610596752,26.642566105967525,6.876561258750129,1.8637636999158744,21.374860140434333,80.23159373515294,27.648,73.922,77.56,66.629,266.325,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.2025774666839,12.481319868162153,1.6100506574391018,0.0936251688226805,1.053019240279529,12.899682681365157,1.5564110033784198,4.789326646942972,6.650051597992892,14.7697338515777,31.641179578182022,0.2032957844007796,20.32957844007796,7.752128674022322,4.639592203600123,34.70241751397401,87.33419849794915,30.616,151.887,121.605,62.547,212.72,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
2020-07-01,2020,2,2790,РОСЭКСИМБАНК,19.344942157377304,6.943874828162476,0.8171285030065778,0.0262240837940335,1.0010469177837718,11.767615678965376,1.6227622261589532,4.969270472273519,5.767797119595524,12.507977126435916,32.6968702495283,0.2014889780058608,20.14889780058608,8.497898191793439,2.7137331262385005,30.1108644437413,94.79913578274687,26.474,134.051,117.431,68.562,266.906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.097131156039364,2.7394630483070808,0.3983768842052024,0.0016455806727427,0.978541037387384,14.542152136397288,1.5510752482466166,6.464277492779931,6.847492408603052,12.854119993916438,41.32462483674048,0.2664256610596752,26.642566105967525,6.876561258750129,1.8637636999158744,21.374860140434333,80.23159373515294,27.648,73.922,77.56,66.629,266.325,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
2020-10-01,2020,3,2790,РОСЭКСИМБАНК,19.530699322852183,9.98383002294668,1.0103592397159338,0.0380620497749436,0.9997440497857863,10.119956343344583,1.512389713481144,4.92391394414314,5.101208354487686,11.64323945955996,32.207111224943056,0.2129551063317556,21.295510633175567,9.881465552543144,2.7122089321862264,37.252264297408495,78.96139277655683,24.394,84.882,97.947,78.718,297.862,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.344942157377304,6.943874828162476,0.8171285030065778,0.0262240837940335,1.0010469177837718,11.767615678965376,1.6227622261589532,4.969270472273519,5.767797119595524,12.507977126435916,32.6968702495283,0.2014889780058608,20.14889780058608,8.497898191793439,2.7137331262385005,30.1108644437413,94.79913578274687,26.474,134.051,117.431,68.562,266.906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,True,False
2021-01-01,2020,4,2790,РОСЭКСИМБАНК,19.622721680422675,12.192176844431296,1.120182756079782,0.0601747577320539,1.0066002222634869,9.187717422187976,1.384703759459499,5.146245920249439,4.724281725365584,12.570333048625296,25.93711931809528,0.1873116841122717,18.731168411227173,10.884096169360188,2.530870900617197,44.26076240422244,80.79556861172237,26.307,72.196,111.054,66.106,266.365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.530699322852183,9.98383002294668,1.0103592397159338,0.0380620497749436,0.9997440497857863,10.119956343344583,1.512389713481144,4.92391394414314,5.101208354487686,11.64323945955996,32.207111224943056,0.2129551063317556,21.295510633175567,9.881465552543144,2.7122089321862264,37.252264297408495,78.96139277655683,24.394,84.882,97.947,78.718,297.862,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,True
2021-04-01,2021,1,2790,РОСЭКСИМБАНК,19.18407102014326,3.8667052840030207,0.5675495254716711,0.0168292951732184,1.0093015144584856,14.677858377768926,1.3601828708548924,5.31009494225864,6.987223460397068,11.555329884177942,41.12743766205348,0.3023669724366133,30.23669724366133,6.812983026969379,4.920368317165981,11.53469595947985,88.43900703038754,24.645,103.473,107.014,76.125,269.257,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.622721680422675,12.192176844431296,1.120182756079782,0.0601747577320539,1.0066002222634869,9.187717422187976,1.384703759459499,5.146245920249439,4.724281725365584,12.570333048625296,25.93711931809528,0.1873116841122717,18.731168411227173,10.884096169360188,2.530870900617197,44.26076240422244,80.79556861172237,26.307,72.196,111.054,66.106,266.365,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
2021-07-01,2021,2,2790,РОСЭКСИМБАНК,19.322445356764085,8.496256172724273,1.1313874791285603,0.0365239404448116,1.0096885433646656,13.31630610151186,1.41091455188191,5.093054640965438,6.621617747191984,13.072283549615006,37.21676965000212,0.2637776299093488,26.377762990934883,7.509590064818843,5.072659013554457,22.303637522361026,90.09430288292953,27.391,72.659,109.894,65.33,239.403,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.18407102014326,3.8667052840030207,0.5675495254716711,0.0168292951732184,1.0093015144584856,14.677858377768926,1.3601828708548924,5.31009494225864,6.987223460397068,11.555329884177942,41.12743766205348,0.3023669724366133,30.23669724366133,6.812983026969379,4.920368317165981,11.53469595947985,88.43900703038754,24.645,103.473,107.014,76.125,269.257,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
2021-10-01,2021,3,2790,РОСЭКСИМБАНК,19.43021696198074,10.08712813685376,1.167552514997342,0.045913277766858,1.0141340922951103,11.574677144544625,1.302637601254082,5.140480931378049,5.839975327652201,11.566789169236277,35.63708812571034,0.2735763814233645,27.357638142336448,8.639549833762059,4.094932644707342,28.512129900509887,80.38215898982023,24.07,81.429,103.522,68.836,289.265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.322445356764085,8.496256172724273,1.1313874791285603,0.0365239404448116,1.0096885433646656,13.31630610151186,1.41091455188191,5.093054640965438,6.621617747191984,13.072283549615006,37.21676965000212,0.2637776299093488,26.377762990934883,7.509590064818843,5.072659013554457,22.303637522361026,90.09430288292953,27.391,72.659,109.894,65.33,239.403,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,True,False
2022-01-01,2021,4,2790,РОСЭКСИМБАНК,19.588288581437176,12.10874319480016,1.2334508309743084,0.0548243666513668,1.0173630983126505,10.186448016372069,1.302835131267946,5.2589644204786925,5.233929170539214,11.42970590344804,32.56942600079012,0.2499888529187333,24.998885291873336,9.816964641578302,3.6976811226736026,33.35741482441471,80.11641984132613,23.705,135.907,87.402,74.502,281.313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,19.43021696198074,10.08712813685376,1.167552514997342,0.045913277766858,1.0141340922951103,11.574677144544625,1.302637601254082,5.140480931378049,5.839975327652201,11.566789169236277,35.63708812571034,0.2735763814233645,27.357638142336448,8.639549833762059,4.094932644707342,28.512129900509887,80.38215898982023,24.07,81.429,103.522,68.836,289.265,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,True
2023-07-01,2023,2,2790,РОСЭКСИМБАНК,19.53975107253785,6.382853353817475,0.7669693760452256,0.0550155551849966,1.012537831052526,12.016089568884023,1.6708914143170637,3.966172203046677,5.858688066762884,9.971580151629126,43.90132656229549,0.2627419483164864,26.274194831648646,8.322174982695918,4.000844671873399,32.57634496698669,73.88369774463386,20.99,85.97,130.438,73.526,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.588288581437176,12.10874319480016,1.2334508309743084,0.0548243666513668,1.0173630983126505,10.186448016372069,1.302835131267946,5.2589644204786925,5.233929170539214,11.42970590344804,32.56942600079012,0.2499888529187333,24.998885291873336,9.816964641578302,3.6976811226736026,33.35741482441471,80.11641984132613,23.705,135.907,87.402,74.502,281.313,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,False,False
2023-10-01,2023,3,2790,РОСЭКСИМБАНК,19.771894311812723,9.65235263180168,0.9082937423200328,0.0550155551849966,1.012537831052526,9.410076247395589,1.924654037615129,4.12643715283296,4.729080213712944,11.153268999503076,40.48664211659533,0.2103580244830026,21.035802448300263,10.626906453353856,4.000844671873399,32.57634496698669,71.99623182099918,23.427,48.261,183.162,82.574,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.53975107253785,6.382853353817475,0.7669693760452256,0.0550155551849966,1.012537831052526,12.016089568884023,1.6708914143170637,3.966172203046677,5.858688066762884,9.971580151629126,43.90132656229549,0.2627419483164864,26.274194831648646,8.322174982695918,4.000844671873399,32.57634496698669,73.88369774463386,20.99,85.97,130.438,73.526,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False
2024-01-01,2023,4,2790,РОСЭКСИМБАНК,19.846804618446,10.933025123871005,0.9470448979318457,0.0328177652466377,1.0084132111519508,8.662240205266535,2.042269579327352,4.030377486559936,4.4040948419910695,12.241656866355026,36.71347615715697,0.1797680214638903,17.976802146389034,11.544357767774812,2.571842793440432,36.8235920308704,68.91890096364985,25.763,93.327,183.645,71.697,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.771894311812723,9.65235263180168,0.9082937423200328,0.0550155551849966,1.012537831052526,9.410076247395589,1.924654037615129,4.12643715283296,4.729080213712944,11.153268999503076,40.48664211659533,0.2103580244830026,21.035802448300263,10.626906453353856,4.000844671873399,32.57634496698669,71.99623182099918,23.427,48.261,183.162,82.574,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True
2024-04-01,2024,1,2790,РОСЭКСИМБАНК,19.554525675778464,5.44082104231602,0.6678282342992076,0.0168910738843499,1.0234130954644598,12.274401769607367,1.8098513184423848,3.4381729129959613,5.9316388047530575,11.98948343781605,53.07934690058058,0.2932801515776574,29.328015157765748,8.147036562515812,6.766749239359362,9.869262339658292,75.33514254039679,25.492,56.287,165.778,76.741,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.846804618446,10.933025123871005,0.9470448979318457,0.0328177652466377,1.0084132111519508,8.662240205266535,2.042269579327352,4.030377486559936,4.4040948419910695,12.241656866355026,36.71347615715697,0.1797680214638903,17.976802146389034,11.544357767774812,2.571842793440432,36.8235920308704,68.91890096364985,25.763,93.327,183.645,71.697,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False
2024-07-01,2024,2,2790,РОСЭКСИМБАНК,19.713549371832656,6.040627105019847,0.6302530021339925,0.0258673812087276,1.0448834410512284,10.4335690844125,1.803115754312352,4.386493475979567,5.070733281485024,12.107007164633568,47.02793334372761,0.2608148324989955,26.08148324989956,9.584447967033409,3.231947226133372,19.500720712200888,67.76794086162884,25.786,65.643,121.433,82.572,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.554525675778464,5.44082104231602,0.6678282342992076,0.0168910738843499,1.0234130954644598,12.274401769607367,1.8098513184423848,3.4381729129959613,5.9316388047530575,11.98948343781605,53.07934690058058,0.2932801515776574,29.328015157765748,8.147036562515812,6.766749239359362,9.869262339658292,75.33514254039679,25.492,56.287,165.778,76.741,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,False
2024-10-01,2024,3,2790,РОСЭКСИМБАНК,19.876444230465644,8.997519323675508,0.7961761610186453,0.027000351595942,1.035577570880321,8.84884080130439,2.0617084587261303,2.3287750095129223,4.420471346046845,11.08263435420114,47.933161474356886,0.2324924325332273,23.249243253322728,11.30091525494042,3.015524495387694,26.402576475051447,75.91181551018084,23.385,100.291,148.039,66.714,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.713549371832656,6.040627105019847,0.6302530021339925,0.0258673812087276,1.0448834410512284,10.4335690844125,1.803115754312352,4.386493475979567,5.070733281485024,12.107007164633568,47.02793334372761,0.2608148324989955,26.08148324989956,9.584447967033409,3.231947226133372,19.500720712200888,67.76794086162884,25.786,65.643,121.433,82.572,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False
2025-01-01,2024,4,2790,РОСЭКСИМБАНК,19.974986594930616,8.9354446745936,0.7180771415439189,0.0294493914513029,1.0297223601995134,8.036277630207346,2.29445130921018,2.448593586356657,4.012266082353712,11.093130253648884,46.695951472226064,0.2035168551399779,20.35168551399779,12.443572086672654,1.9818510445990825,36.23264944662791,63.54550777805478,23.486,69.526,153.793,74.046,286.2787666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,19.876444230465644,8.997519323675508,0.7961761610186453,0.027000351595942,1.035577570880321,8.84884080130439,2.0617084587261303,2.3287750095129223,4.420471346046845,11.08263435420114,47.933161474356886,0.2324924325332273,23.249243253322728,11.30091525494042,3.015524495387694,26.402576475051447,75.91181551018084,23.385,100.291,148.039,66.714,286.2787666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True
2019-07-01,2019,2,2799,БАНК ФИНАМ,15.926187287228371,0.3697048035106847,0.0726329913706675,0.1229951304571424,1.1178220827043046,19.646212513592182,0.5872783569495003,67.79140919427547,9.03747415606603,20.87844434122519,12.061995499056495,0.2053880473598604,20.538804735986044,5.090039616074358,0.4296135985782263,16.906585734492797,96.39813474835182,45.482,185.967,190.615,6.387,34.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.234660611729275,13.214036238618489,1.9360813007478883,0.4143194014713192,1.0621449583451574,14.651702672720257,0.4007773124013611,68.9488546716954,7.602456691944505,23.32422716705243,8.827626163583135,0.2202626219206402,22.026262192064028,6.825145324999545,5.168382737434402,37.46009920521025,99.38961988304094,48.955,205.1,198.281,5.978,55.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2020-04-01,2020,1,2799,БАНК ФИНАМ,16.276856402343114,3.533123573003932,0.4889009284954023,0.0781229143587947,1.0056714491206993,13.837640218163358,0.4700146978626701,66.53117010389845,6.566091576008271,20.184675814360844,7.478549473895265,0.1591130981201861,15.91130981201861,7.226665704802722,2.4371602502404115,20.06027008060612,99.74412087242598,43.552,104.128,153.49,8.711,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.926187287228371,0.3697048035106847,0.0726329913706675,0.1229951304571424,1.1178220827043046,19.646212513592182,0.5872783569495003,67.79140919427547,9.03747415606603,20.87844434122519,12.061995499056495,0.2053880473598604,20.538804735986044,5.090039616074358,0.4296135985782263,16.906585734492797,96.39813474835182,45.482,185.967,190.615,6.387,34.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2020-10-01,2020,3,2799,БАНК ФИНАМ,16.649942453402744,4.404706877956459,0.4501335078029565,0.2554768240363753,1.014674329429207,10.219374870452077,0.3681529658398774,62.89072343365923,4.890012764801136,19.58530430127309,3.707109355134516,0.1006948116437792,10.069481164377928,9.785334354368027,1.1678073782392075,38.54518443629439,99.46642086541084,42.283,83.734,140.742,7.187,41.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.276856402343114,3.533123573003932,0.4889009284954023,0.0781229143587947,1.0056714491206993,13.837640218163358,0.4700146978626701,66.53117010389845,6.566091576008271,20.184675814360844,7.478549473895265,0.1591130981201861,15.91130981201861,7.226665704802722,2.4371602502404115,20.06027008060612,99.74412087242598,43.552,104.128,153.49,8.711,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2021-01-01,2020,4,2799,БАНК ФИНАМ,16.83406300926931,5.869543345816332,0.5132137186779308,0.3657884069720308,1.0133907490232523,8.74367371430585,0.368301586172197,63.58985416001863,4.24258514121164,18.407925727188683,2.8333246422783773,0.0769294716247481,7.692947162474817,11.436840310770778,1.1551673365688255,44.427651512578336,99.50442981001564,39.651,79.168,120.196,6.858,19.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.649942453402744,4.404706877956459,0.4501335078029565,0.2554768240363753,1.014674329429207,10.219374870452077,0.3681529658398774,62.89072343365923,4.890012764801136,19.58530430127309,3.707109355134516,0.1006948116437792,10.069481164377928,9.785334354368027,1.1678073782392075,38.54518443629439,99.46642086541084,42.283,83.734,140.742,7.187,41.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2021-04-01,2021,1,2799,БАНК ФИНАМ,16.415057829712964,3.793474603301609,0.5143470877963483,0.0720970165271517,0.988506226223642,13.55873286587162,0.4571397949448718,60.80670992454637,6.449926104726323,17.57568391347171,4.500564883422388,0.0984505163013674,9.845051630136746,7.375320466096633,2.7725795055268136,18.551211489916067,99.865824099723,37.834,87.353,129.819,7.529,34.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.83406300926931,5.869543345816332,0.5132137186779308,0.3657884069720308,1.0133907490232523,8.74367371430585,0.368301586172197,63.58985416001863,4.24258514121164,18.407925727188683,2.8333246422783773,0.0769294716247481,7.692947162474817,11.436840310770778,1.1551673365688255,44.427651512578336,99.50442981001564,39.651,79.168,120.196,6.858,19.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
2021-07-01,2021,2,2799,БАНК ФИНАМ,16.531532896961757,4.999241508238559,0.5928415627980312,0.1512780877695672,0.9996166014169078,11.858630190620936,0.5224872512736415,59.42181294927864,5.706716153751929,15.177539790797624,4.21014202324594,0.0805788469093376,8.057884690933765,8.432677163597749,1.8646039354754431,31.7945034609651,91.52992351914064,32.523,78.774,128.475,9.106,33.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.415057829712964,3.793474603301609,0.5143470877963483,0.0720970165271517,0.988506226223642,13.55873286587162,0.4571397949448718,60.80670992454637,6.449926104726323,17.57568391347171,4.500564883422388,0.0984505163013674,9.845051630136746,7.375320466096633,2.7725795055268136,18.551211489916067,99.865824099723,37.834,87.353,129.819,7.529,34.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2021-10-01,2021,3,2799,БАНК ФИНАМ,16.655592844958846,5.038107685662248,0.5287613481057095,0.374123436153754,1.003693895045192,10.4952371226699,0.3822132770059886,38.50800440424178,5.052481457449995,14.577566602432126,2.48845399363236,0.0651064246937023,6.510642469370236,9.528131554455136,1.3478850733221244,39.22896384648541,65.73198541693901,31.278,93.964,125.11,8.987,51.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.531532896961757,4.999241508238559,0.5928415627980312,0.1512780877695672,0.9996166014169078,11.858630190620936,0.5224872512736415,59.42181294927864,5.706716153751929,15.177539790797624,4.21014202324594,0.0805788469093376,8.057884690933765,8.432677163597749,1.8646039354754431,31.7945034609651,91.52992351914064,32.523,78.774,128.475,9.106,33.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2022-01-01,2021,4,2799,БАНК ФИНАМ,16.70290277030878,7.449874073925981,0.768252302628353,0.6530388044269245,1.006700688676628,10.312285751475724,0.3577140904453925,32.4323640889768,5.078394486840949,17.689302987754452,1.9831946689395024,0.0554407758014287,5.544077580142878,9.697171161659252,1.528373920292297,50.26599135383225,76.79419841035553,37.828,91.144,129.536,7.743,43.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.655592844958846,5.038107685662248,0.5287613481057095,0.374123436153754,1.003693895045192,10.4952371226699,0.3822132770059886,38.50800440424178,5.052481457449995,14.577566602432126,2.48845399363236,0.0651064246937023,6.510642469370236,9.528131554455136,1.3478850733221244,39.22896384648541,65.73198541693901,31.278,93.964,125.11,8.987,51.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
2023-07-01,2023,2,2799,БАНК ФИНАМ,16.980495612660455,14.667953856498366,1.648402445248495,0.7981893652780157,1.0065135040757285,11.238121290640688,0.2045613967840236,22.14711338467592,5.906107697599174,18.61975449122841,0.9011503103419016,0.0440528039263115,4.405280392631158,8.898284456431504,1.5810952309623938,50.69188534954756,81.52987528735272,38.978,59.975,111.685,4.64,42.00906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.70290277030878,7.449874073925981,0.768252302628353,0.6530388044269245,1.006700688676628,10.312285751475724,0.3577140904453925,32.4323640889768,5.078394486840949,17.689302987754452,1.9831946689395024,0.0554407758014287,5.544077580142878,9.697171161659252,1.528373920292297,50.26599135383225,76.79419841035553,37.828,91.144,129.536,7.743,43.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
2023-10-01,2023,3,2799,БАНК ФИНАМ,17.353400858522562,28.85586990882297,2.431058233198711,0.7981893652780157,1.0065135040757285,8.42483086068873,0.1673719015408553,24.94112178493957,4.975434140017705,18.9450015165519,0.5629424263876892,0.0336342254109047,3.3634225410904794,11.869674495972612,1.5810952309623938,50.69188534954756,82.65593907455242,38.905,60.038,101.466,3.831,42.00906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.980495612660455,14.667953856498366,1.648402445248495,0.7981893652780157,1.0065135040757285,11.238121290640688,0.2045613967840236,22.14711338467592,5.906107697599174,18.61975449122841,0.9011503103419016,0.0440528039263115,4.405280392631158,8.898284456431504,1.5810952309623938,50.69188534954756,81.52987528735272,38.978,59.975,111.685,4.64,42.00906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
2024-01-01,2023,4,2799,БАНК ФИНАМ,17.58464490493119,31.22377225813769,2.648671008560668,3.150255365573438,0.9625066638204194,8.482866793490523,0.0981975422409559,17.398167546849205,5.101768517735503,22.48211153581264,0.477946268433021,0.0486719175985323,4.867191759853238,11.788467558719272,5.018009085648292,52.78330436140448,79.288407879106,46.405,59.554,107.347,3.692,42.00906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.353400858522562,28.85586990882297,2.431058233198711,0.7981893652780157,1.0065135040757285,8.42483086068873,0.1673719015408553,24.94112178493957,4.975434140017705,18.9450015165519,0.5629424263876892,0.0336342254109047,3.3634225410904794,11.869674495972612,1.5810952309623938,50.69188534954756,82.65593907455242,38.905,60.038,101.466,3.831,42.00906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
